instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,expiry_date_extracted
14571010,56918,FEDERALBNK25JUNFUT,FEDERALBNK,0,2025-06-26,0.0,0.01,5000,FUT,NFO-FUT,NFO,25JUN
13645826,53304,FEDERALBNK25JULFUT,FEDERALBNK,0,2025-07-31,0.0,0.01,5000,FUT,NFO-FUT,NFO,25JUL
14625538,57131,FINNIFTY25MAYFUT,FINNIFTY,0,2025-05-29,0.0,0.1,65,FUT,NFO-FUT,NFO,25MAY
14536450,56783,FINNIFTY25JUNFUT,FINNIFTY,0,2025-06-26,0.0,0.1,65,FUT,NFO-FUT,NFO,25JUN
13622786,53214,FINNIFTY25JULFUT,FINNIFTY,0,2025-07-31,0.0,0.1,65,FUT,NFO-FUT,NFO,25JUL
14645250,57208,GAIL25MAYFUT,GAIL,0,2025-05-29,0.0,0.01,2350,FUT,NFO-FUT,NFO,25MAY
14571266,56919,GAIL25JUNFUT,GAIL,0,2025-06-26,0.0,0.01,2350,FUT,NFO-FUT,NFO,25JUN
13646082,53305,GAIL25JULFUT,GAIL,0,2025-07-31,0.0,0.01,3150,FUT,NFO-FUT,NFO,25JUL
14645506,57209,GLENMARK25MAYFUT,GLENMARK,0,2025-05-29,0.0,0.1,325,FUT,NFO-FUT,NFO,25MAY
14573058,56926,GLENMARK25JUNFUT,GLENMARK,0,2025-06-26,0.0,0.1,325,FUT,NFO-FUT,NFO,25JUN
13646338,53306,GLENMARK25JULFUT,GLENMARK,0,2025-07-31,0.0,0.1,375,FUT,NFO-FUT,NFO,25JUL
14645762,57210,GMRAIRPORT25MAYFUT,GMRAIRPORT,0,2025-05-29,0.0,0.01,5625,FUT,NFO-FUT,NFO,25MAY
14573314,56927,GMRAIRPORT25JUNFUT,GMRAIRPORT,0,2025-06-26,0.0,0.01,5625,FUT,NFO-FUT,NFO,25JUN
13646594,53307,GMRAIRPORT25JULFUT,GMRAIRPORT,0,2025-07-31,0.0,0.01,6975,FUT,NFO-FUT,NFO,25JUL
14646018,57211,GODREJCP25MAYFUT,GODREJCP,0,2025-05-29,0.0,0.1,500,FUT,NFO-FUT,NFO,25MAY
14573570,56928,GODREJCP25JUNFUT,GODREJCP,0,2025-06-26,0.0,0.1,500,FUT,NFO-FUT,NFO,25JUN
13646850,53308,GODREJCP25JULFUT,GODREJCP,0,2025-07-31,0.0,0.1,500,FUT,NFO-FUT,NFO,25JUL
14646786,57214,GODREJPROP25MAYFUT,GODREJPROP,0,2025-05-29,0.0,0.1,225,FUT,NFO-FUT,NFO,25MAY
14573826,56929,GODREJPROP25JUNFUT,GODREJPROP,0,2025-06-26,0.0,0.1,225,FUT,NFO-FUT,NFO,25JUN
13647106,53309,GODREJPROP25JULFUT,GODREJPROP,0,2025-07-31,0.0,0.1,275,FUT,NFO-FUT,NFO,25JUL
14647042,57215,GRANULES25MAYFUT,GRANULES,0,2025-05-29,0.0,0.05,1000,FUT,NFO-FUT,NFO,25MAY
14574082,56930,GRANULES25JUNFUT,GRANULES,0,2025-06-26,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUN
13647362,53310,GRANULES25JULFUT,GRANULES,0,2025-07-31,0.0,0.05,1075,FUT,NFO-FUT,NFO,25JUL
14647298,57216,GRASIM25MAYFUT,GRASIM,0,2025-05-29,0.0,0.1,250,FUT,NFO-FUT,NFO,25MAY
14574338,56931,GRASIM25JUNFUT,GRASIM,0,2025-06-26,0.0,0.1,250,FUT,NFO-FUT,NFO,25JUN
13647618,53311,GRASIM25JULFUT,GRASIM,0,2025-07-31,0.0,0.1,250,FUT,NFO-FUT,NFO,25JUL
14647554,57217,HAL25MAYFUT,HAL,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14574594,56932,HAL25JUNFUT,HAL,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13647874,53312,HAL25JULFUT,HAL,0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUL
14647810,57218,HAVELLS25MAYFUT,HAVELLS,0,2025-05-29,0.0,0.1,500,FUT,NFO-FUT,NFO,25MAY
14574850,56933,HAVELLS25JUNFUT,HAVELLS,0,2025-06-26,0.0,0.1,500,FUT,NFO-FUT,NFO,25JUN
13648130,53313,HAVELLS25JULFUT,HAVELLS,0,2025-07-31,0.0,0.1,500,FUT,NFO-FUT,NFO,25JUL
14648066,57219,HCLTECH25MAYFUT,HCLTECH,0,2025-05-29,0.0,0.1,350,FUT,NFO-FUT,NFO,25MAY
14576642,56940,HCLTECH25JUNFUT,HCLTECH,0,2025-06-26,0.0,0.1,350,FUT,NFO-FUT,NFO,25JUN
13648386,53314,HCLTECH25JULFUT,HCLTECH,0,2025-07-31,0.0,0.1,350,FUT,NFO-FUT,NFO,25JUL
14648322,57220,HDFCAMC25MAYFUT,HDFCAMC,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14576898,56941,HDFCAMC25JUNFUT,HDFCAMC,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13648642,53315,HDFCAMC25JULFUT,HDFCAMC,0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUL
14648578,57221,HDFCBANK25MAYFUT,HDFCBANK,0,2025-05-29,0.0,0.1,550,FUT,NFO-FUT,NFO,25MAY
14578178,56946,HDFCBANK25JUNFUT,HDFCBANK,0,2025-06-26,0.0,0.1,550,FUT,NFO-FUT,NFO,25JUN
13648898,53316,HDFCBANK25JULFUT,HDFCBANK,0,2025-07-31,0.0,0.1,550,FUT,NFO-FUT,NFO,25JUL
14650370,57228,HDFCLIFE25MAYFUT,HDFCLIFE,0,2025-05-29,0.0,0.05,1100,FUT,NFO-FUT,NFO,25MAY
14578434,56947,HDFCLIFE25JUNFUT,HDFCLIFE,0,2025-06-26,0.0,0.05,1100,FUT,NFO-FUT,NFO,25JUN
13649154,53317,HDFCLIFE25JULFUT,HDFCLIFE,0,2025-07-31,0.0,0.05,1100,FUT,NFO-FUT,NFO,25JUL
14650626,57229,HEROMOTOCO25MAYFUT,HEROMOTOCO,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14579714,56952,HEROMOTOCO25JUNFUT,HEROMOTOCO,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13649410,53318,HEROMOTOCO25JULFUT,HEROMOTOCO,0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUL
14650882,57230,HFCL25MAYFUT,HFCL,0,2025-05-29,0.0,0.01,4150,FUT,NFO-FUT,NFO,25MAY
14579970,56953,HFCL25JUNFUT,HFCL,0,2025-06-26,0.0,0.01,4150,FUT,NFO-FUT,NFO,25JUN
13649666,53319,HFCL25JULFUT,HFCL,0,2025-07-31,0.0,0.01,6450,FUT,NFO-FUT,NFO,25JUL
14651138,57231,HINDALCO25MAYFUT,HINDALCO,0,2025-05-29,0.0,0.05,1400,FUT,NFO-FUT,NFO,25MAY
14580226,56954,HINDALCO25JUNFUT,HINDALCO,0,2025-06-26,0.0,0.05,1400,FUT,NFO-FUT,NFO,25JUN
13650178,53321,HINDALCO25JULFUT,HINDALCO,0,2025-07-31,0.0,0.05,1400,FUT,NFO-FUT,NFO,25JUL
14651906,57234,HINDCOPPER25MAYFUT,HINDCOPPER,0,2025-05-29,0.0,0.01,2650,FUT,NFO-FUT,NFO,25MAY
14580482,56955,HINDCOPPER25JUNFUT,HINDCOPPER,0,2025-06-26,0.0,0.01,2650,FUT,NFO-FUT,NFO,25JUN
13650434,53322,HINDCOPPER25JULFUT,HINDCOPPER,0,2025-07-31,0.0,0.01,2650,FUT,NFO-FUT,NFO,25JUL
14652162,57235,HINDPETRO25MAYFUT,HINDPETRO,0,2025-05-29,0.0,0.05,2025,FUT,NFO-FUT,NFO,25MAY
14580738,56956,HINDPETRO25JUNFUT,HINDPETRO,0,2025-06-26,0.0,0.05,2025,FUT,NFO-FUT,NFO,25JUN
13650690,53323,HINDPETRO25JULFUT,HINDPETRO,0,2025-07-31,0.0,0.05,2025,FUT,NFO-FUT,NFO,25JUL
14652418,57236,HINDUNILVR25MAYFUT,HINDUNILVR,0,2025-05-29,0.0,0.1,300,FUT,NFO-FUT,NFO,25MAY
14580994,56957,HINDUNILVR25JUNFUT,HINDUNILVR,0,2025-06-26,0.0,0.1,300,FUT,NFO-FUT,NFO,25JUN
13650946,53324,HINDUNILVR25JULFUT,HINDUNILVR,0,2025-07-31,0.0,0.1,300,FUT,NFO-FUT,NFO,25JUL
14582018,56961,HINDZINC25MAYFUT,HINDZINC,0,2025-05-29,0.0,0.05,1225,FUT,NFO-FUT,NFO,25MAY
14583298,56966,HINDZINC25JUNFUT,HINDZINC,0,2025-06-26,0.0,0.05,1225,FUT,NFO-FUT,NFO,25JUN
13651202,53325,HINDZINC25JULFUT,HINDZINC,0,2025-07-31,0.0,0.05,1225,FUT,NFO-FUT,NFO,25JUL
14652674,57237,HUDCO25MAYFUT,HUDCO,0,2025-05-29,0.0,0.01,2425,FUT,NFO-FUT,NFO,25MAY
14583554,56967,HUDCO25JUNFUT,HUDCO,0,2025-06-26,0.0,0.01,2425,FUT,NFO-FUT,NFO,25JUN
13651458,53326,HUDCO25JULFUT,HUDCO,0,2025-07-31,0.0,0.01,2775,FUT,NFO-FUT,NFO,25JUL
14653442,57240,ICICIBANK25MAYFUT,ICICIBANK,0,2025-05-29,0.0,0.1,700,FUT,NFO-FUT,NFO,25MAY
14583810,56968,ICICIBANK25JUNFUT,ICICIBANK,0,2025-06-26,0.0,0.1,700,FUT,NFO-FUT,NFO,25JUN
13651714,53327,ICICIBANK25JULFUT,ICICIBANK,0,2025-07-31,0.0,0.1,700,FUT,NFO-FUT,NFO,25JUL
14653698,57241,ICICIGI25MAYFUT,ICICIGI,0,2025-05-29,0.0,0.1,250,FUT,NFO-FUT,NFO,25MAY
14584066,56969,ICICIGI25JUNFUT,ICICIGI,0,2025-06-26,0.0,0.1,250,FUT,NFO-FUT,NFO,25JUN
13651970,53328,ICICIGI25JULFUT,ICICIGI,0,2025-07-31,0.0,0.1,325,FUT,NFO-FUT,NFO,25JUL
14653954,57242,ICICIPRULI25MAYFUT,ICICIPRULI,0,2025-05-29,0.0,0.05,750,FUT,NFO-FUT,NFO,25MAY
14584322,56970,ICICIPRULI25JUNFUT,ICICIPRULI,0,2025-06-26,0.0,0.05,750,FUT,NFO-FUT,NFO,25JUN
13652226,53329,ICICIPRULI25JULFUT,ICICIPRULI,0,2025-07-31,0.0,0.05,925,FUT,NFO-FUT,NFO,25JUL
14654210,57243,IDEA25MAYFUT,IDEA,0,2025-05-29,0.0,0.01,40000,FUT,NFO-FUT,NFO,25MAY
14584578,56971,IDEA25JUNFUT,IDEA,0,2025-06-26,0.0,0.01,40000,FUT,NFO-FUT,NFO,25JUN
13652482,53330,IDEA25JULFUT,IDEA,0,2025-07-31,0.0,0.01,71475,FUT,NFO-FUT,NFO,25JUL
14654466,57244,IDFCFIRSTB25MAYFUT,IDFCFIRSTB,0,2025-05-29,0.0,0.01,7500,FUT,NFO-FUT,NFO,25MAY
14584834,56972,IDFCFIRSTB25JUNFUT,IDFCFIRSTB,0,2025-06-26,0.0,0.01,7500,FUT,NFO-FUT,NFO,25JUN
13653506,53334,IDFCFIRSTB25JULFUT,IDFCFIRSTB,0,2025-07-31,0.0,0.01,9275,FUT,NFO-FUT,NFO,25JUL
14654722,57245,IEX25MAYFUT,IEX,0,2025-05-29,0.0,0.01,3750,FUT,NFO-FUT,NFO,25MAY
14585090,56973,IEX25JUNFUT,IEX,0,2025-06-26,0.0,0.01,3750,FUT,NFO-FUT,NFO,25JUN
13653762,53335,IEX25JULFUT,IEX,0,2025-07-31,0.0,0.01,3750,FUT,NFO-FUT,NFO,25JUL
14660354,57267,IGL25MAYFUT,IGL,0,2025-05-29,0.0,0.01,2750,FUT,NFO-FUT,NFO,25MAY
14588418,56986,IGL25JUNFUT,IGL,0,2025-06-26,0.0,0.01,2750,FUT,NFO-FUT,NFO,25JUN
13654018,53336,IGL25JULFUT,IGL,0,2025-07-31,0.0,0.01,2750,FUT,NFO-FUT,NFO,25JUL
14661122,57270,IIFL25MAYFUT,IIFL,0,2025-05-29,0.0,0.05,1550,FUT,NFO-FUT,NFO,25MAY
14588674,56987,IIFL25JUNFUT,IIFL,0,2025-06-26,0.0,0.05,1550,FUT,NFO-FUT,NFO,25JUN
13654274,53337,IIFL25JULFUT,IIFL,0,2025-07-31,0.0,0.05,1650,FUT,NFO-FUT,NFO,25JUL
14661378,57271,INDHOTEL25MAYFUT,INDHOTEL,0,2025-05-29,0.0,0.05,1000,FUT,NFO-FUT,NFO,25MAY
14588930,56988,INDHOTEL25JUNFUT,INDHOTEL,0,2025-06-26,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUN
13654530,53338,INDHOTEL25JULFUT,INDHOTEL,0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUL
14661634,57272,INDIANB25MAYFUT,INDIANB,0,2025-05-29,0.0,0.05,950,FUT,NFO-FUT,NFO,25MAY
14589186,56989,INDIANB25JUNFUT,INDIANB,0,2025-06-26,0.0,0.05,950,FUT,NFO-FUT,NFO,25JUN
13654786,53339,INDIANB25JULFUT,INDIANB,0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUL
14663426,57279,INDIGO25MAYFUT,INDIGO,0,2025-05-29,0.0,0.5,150,FUT,NFO-FUT,NFO,25MAY
14589442,56990,INDIGO25JUNFUT,INDIGO,0,2025-06-26,0.0,0.5,150,FUT,NFO-FUT,NFO,25JUN
13655042,53340,INDIGO25JULFUT,INDIGO,0,2025-07-31,0.0,0.5,150,FUT,NFO-FUT,NFO,25JUL
14663682,57280,INDUSINDBK25MAYFUT,INDUSINDBK,0,2025-05-29,0.0,0.05,500,FUT,NFO-FUT,NFO,25MAY
14589698,56991,INDUSINDBK25JUNFUT,INDUSINDBK,0,2025-06-26,0.0,0.05,500,FUT,NFO-FUT,NFO,25JUN
13655298,53341,INDUSINDBK25JULFUT,INDUSINDBK,0,2025-07-31,0.0,0.05,700,FUT,NFO-FUT,NFO,25JUL
14663938,57281,INDUSTOWER25MAYFUT,INDUSTOWER,0,2025-05-29,0.0,0.05,1700,FUT,NFO-FUT,NFO,25MAY
14590466,56994,INDUSTOWER25JUNFUT,INDUSTOWER,0,2025-06-26,0.0,0.05,1700,FUT,NFO-FUT,NFO,25JUN
13655554,53342,INDUSTOWER25JULFUT,INDUSTOWER,0,2025-07-31,0.0,0.05,1700,FUT,NFO-FUT,NFO,25JUL
14664194,57282,INFY25MAYFUT,INFY,0,2025-05-29,0.0,0.1,400,FUT,NFO-FUT,NFO,25MAY
14590722,56995,INFY25JUNFUT,INFY,0,2025-06-26,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUN
13655810,53343,INFY25JULFUT,INFY,0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUL
14591746,56999,INOXWIND25MAYFUT,INOXWIND,0,2025-05-29,0.0,0.01,3225,FUT,NFO-FUT,NFO,25MAY
14592514,57002,INOXWIND25JUNFUT,INOXWIND,0,2025-06-26,0.0,0.01,3225,FUT,NFO-FUT,NFO,25JUN
13656066,53344,INOXWIND25JULFUT,INOXWIND,0,2025-07-31,0.0,0.01,3225,FUT,NFO-FUT,NFO,25JUL
14664962,57285,IOC25MAYFUT,IOC,0,2025-05-29,0.0,0.01,4875,FUT,NFO-FUT,NFO,25MAY
14592770,57003,IOC25JUNFUT,IOC,0,2025-06-26,0.0,0.01,4875,FUT,NFO-FUT,NFO,25JUN
13656322,53345,IOC25JULFUT,IOC,0,2025-07-31,0.0,0.01,4875,FUT,NFO-FUT,NFO,25JUL
14665218,57286,IRB25MAYFUT,IRB,0,2025-05-29,0.0,0.01,10250,FUT,NFO-FUT,NFO,25MAY
14593026,57004,IRB25JUNFUT,IRB,0,2025-06-26,0.0,0.01,10250,FUT,NFO-FUT,NFO,25JUN
13656578,53346,IRB25JULFUT,IRB,0,2025-07-31,0.0,0.01,11675,FUT,NFO-FUT,NFO,25JUL
14678018,57336,IRCTC25MAYFUT,IRCTC,0,2025-05-29,0.0,0.05,875,FUT,NFO-FUT,NFO,25MAY
14593282,57005,IRCTC25JUNFUT,IRCTC,0,2025-06-26,0.0,0.05,875,FUT,NFO-FUT,NFO,25JUN
13656834,53347,IRCTC25JULFUT,IRCTC,0,2025-07-31,0.0,0.05,875,FUT,NFO-FUT,NFO,25JUL
14679810,57343,IREDA25MAYFUT,IREDA,0,2025-05-29,0.0,0.01,2900,FUT,NFO-FUT,NFO,25MAY
14594562,57010,IREDA25JUNFUT,IREDA,0,2025-06-26,0.0,0.01,2900,FUT,NFO-FUT,NFO,25JUN
13657090,53348,IREDA25JULFUT,IREDA,0,2025-07-31,0.0,0.01,3450,FUT,NFO-FUT,NFO,25JUL
14681602,57350,IRFC25MAYFUT,IRFC,0,2025-05-29,0.0,0.01,3525,FUT,NFO-FUT,NFO,25MAY
14594818,57011,IRFC25JUNFUT,IRFC,0,2025-06-26,0.0,0.01,3525,FUT,NFO-FUT,NFO,25JUN
13657858,53351,IRFC25JULFUT,IRFC,0,2025-07-31,0.0,0.01,4250,FUT,NFO-FUT,NFO,25JUL
14681858,57351,ITC25MAYFUT,ITC,0,2025-05-29,0.0,0.05,1600,FUT,NFO-FUT,NFO,25MAY
14595074,57012,ITC25JUNFUT,ITC,0,2025-06-26,0.0,0.05,1600,FUT,NFO-FUT,NFO,25JUN
13658114,53352,ITC25JULFUT,ITC,0,2025-07-31,0.0,0.05,1600,FUT,NFO-FUT,NFO,25JUL
14683138,57356,JINDALSTEL25MAYFUT,JINDALSTEL,0,2025-05-29,0.0,0.05,625,FUT,NFO-FUT,NFO,25MAY
14595330,57013,JINDALSTEL25JUNFUT,JINDALSTEL,0,2025-06-26,0.0,0.05,625,FUT,NFO-FUT,NFO,25JUN
13658370,53353,JINDALSTEL25JULFUT,JINDALSTEL,0,2025-07-31,0.0,0.05,625,FUT,NFO-FUT,NFO,25JUL
14683394,57357,JIOFIN25MAYFUT,JIOFIN,0,2025-05-29,0.0,0.05,1650,FUT,NFO-FUT,NFO,25MAY
14597122,57020,JIOFIN25JUNFUT,JIOFIN,0,2025-06-26,0.0,0.05,1650,FUT,NFO-FUT,NFO,25JUN
13658626,53354,JIOFIN25JULFUT,JIOFIN,0,2025-07-31,0.0,0.05,2350,FUT,NFO-FUT,NFO,25JUL
14683650,57358,JSL25MAYFUT,JSL,0,2025-05-29,0.0,0.05,775,FUT,NFO-FUT,NFO,25MAY
14597378,57021,JSL25JUNFUT,JSL,0,2025-06-26,0.0,0.05,775,FUT,NFO-FUT,NFO,25JUN
13658882,53355,JSL25JULFUT,JSL,0,2025-07-31,0.0,0.05,850,FUT,NFO-FUT,NFO,25JUL
14683906,57359,JSWENERGY25MAYFUT,JSWENERGY,0,2025-05-29,0.0,0.05,750,FUT,NFO-FUT,NFO,25MAY
14598146,57024,JSWENERGY25JUNFUT,JSWENERGY,0,2025-06-26,0.0,0.05,750,FUT,NFO-FUT,NFO,25JUN
13659650,53358,JSWENERGY25JULFUT,JSWENERGY,0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUL
14685186,57364,JSWSTEEL25MAYFUT,JSWSTEEL,0,2025-05-29,0.0,0.1,675,FUT,NFO-FUT,NFO,25MAY
14598402,57025,JSWSTEEL25JUNFUT,JSWSTEEL,0,2025-06-26,0.0,0.1,675,FUT,NFO-FUT,NFO,25JUN
13659906,53359,JSWSTEEL25JULFUT,JSWSTEEL,0,2025-07-31,0.0,0.1,675,FUT,NFO-FUT,NFO,25JUL
14685442,57365,JUBLFOOD25MAYFUT,JUBLFOOD,0,2025-05-29,0.0,0.05,1250,FUT,NFO-FUT,NFO,25MAY
14598658,57026,JUBLFOOD25JUNFUT,JUBLFOOD,0,2025-06-26,0.0,0.05,1250,FUT,NFO-FUT,NFO,25JUN
13661698,53366,JUBLFOOD25JULFUT,JUBLFOOD,0,2025-07-31,0.0,0.05,1250,FUT,NFO-FUT,NFO,25JUL
14687746,57374,KALYANKJIL25MAYFUT,KALYANKJIL,0,2025-05-29,0.0,0.05,775,FUT,NFO-FUT,NFO,25MAY
14598914,57027,KALYANKJIL25JUNFUT,KALYANKJIL,0,2025-06-26,0.0,0.05,775,FUT,NFO-FUT,NFO,25JUN
13661954,53367,KALYANKJIL25JULFUT,KALYANKJIL,0,2025-07-31,0.0,0.05,1175,FUT,NFO-FUT,NFO,25JUL
14688002,57375,KEI25MAYFUT,KEI,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14600194,57032,KEI25JUNFUT,KEI,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13662210,53368,KEI25JULFUT,KEI,0,2025-07-31,0.0,0.1,175,FUT,NFO-FUT,NFO,25JUL
14688258,57376,KOTAKBANK25MAYFUT,KOTAKBANK,0,2025-05-29,0.0,0.1,400,FUT,NFO-FUT,NFO,25MAY
14600450,57033,KOTAKBANK25JUNFUT,KOTAKBANK,0,2025-06-26,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUN
13662466,53369,KOTAKBANK25JULFUT,KOTAKBANK,0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUL
14688514,57377,KPITTECH25MAYFUT,KPITTECH,0,2025-05-29,0.0,0.1,400,FUT,NFO-FUT,NFO,25MAY
14600706,57034,KPITTECH25JUNFUT,KPITTECH,0,2025-06-26,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUN
13662722,53370,KPITTECH25JULFUT,KPITTECH,0,2025-07-31,0.0,0.1,400,FUT,NFO-FUT,NFO,25JUL
14690306,57384,LAURUSLABS25MAYFUT,LAURUSLABS,0,2025-05-29,0.0,0.05,1700,FUT,NFO-FUT,NFO,25MAY
14600962,57035,LAURUSLABS25JUNFUT,LAURUSLABS,0,2025-06-26,0.0,0.05,1700,FUT,NFO-FUT,NFO,25JUN
13662978,53371,LAURUSLABS25JULFUT,LAURUSLABS,0,2025-07-31,0.0,0.05,1700,FUT,NFO-FUT,NFO,25JUL
14690562,57385,LICHSGFIN25MAYFUT,LICHSGFIN,0,2025-05-29,0.0,0.05,1000,FUT,NFO-FUT,NFO,25MAY
14601730,57038,LICHSGFIN25JUNFUT,LICHSGFIN,0,2025-06-26,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUN
13663234,53372,LICHSGFIN25JULFUT,LICHSGFIN,0,2025-07-31,0.0,0.05,1000,FUT,NFO-FUT,NFO,25JUL
14692354,57392,LICI25MAYFUT,LICI,0,2025-05-29,0.0,0.05,575,FUT,NFO-FUT,NFO,25MAY
14601986,57039,LICI25JUNFUT,LICI,0,2025-06-26,0.0,0.05,575,FUT,NFO-FUT,NFO,25JUN
13663490,53373,LICI25JULFUT,LICI,0,2025-07-31,0.0,0.05,700,FUT,NFO-FUT,NFO,25JUL
14692610,57393,LODHA25MAYFUT,LODHA,0,2025-05-29,0.0,0.1,450,FUT,NFO-FUT,NFO,25MAY
14602754,57042,LODHA25JUNFUT,LODHA,0,2025-06-26,0.0,0.1,450,FUT,NFO-FUT,NFO,25JUN
13663746,53374,LODHA25JULFUT,LODHA,0,2025-07-31,0.0,0.1,450,FUT,NFO-FUT,NFO,25JUL
14700546,57424,LT25MAYFUT,LT,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14603010,57043,LT25JUNFUT,LT,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13664002,53375,LT25JULFUT,LT,0,2025-07-31,0.0,0.1,175,FUT,NFO-FUT,NFO,25JUL
14700802,57425,LTF25MAYFUT,LTF,0,2025-05-29,0.0,0.01,4462,FUT,NFO-FUT,NFO,25MAY
14604290,57048,LTF25JUNFUT,LTF,0,2025-06-26,0.0,0.01,4462,FUT,NFO-FUT,NFO,25JUN
13664258,53376,LTF25JULFUT,LTF,0,2025-07-31,0.0,0.01,4462,FUT,NFO-FUT,NFO,25JUL
14701058,57426,LTIM25MAYFUT,LTIM,0,2025-05-29,0.0,0.1,150,FUT,NFO-FUT,NFO,25MAY
14604546,57049,LTIM25JUNFUT,LTIM,0,2025-06-26,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUN
13664514,53377,LTIM25JULFUT,LTIM,0,2025-07-31,0.0,0.1,150,FUT,NFO-FUT,NFO,25JUL
14701314,57427,LUPIN25MAYFUT,LUPIN,0,2025-05-29,0.0,0.1,425,FUT,NFO-FUT,NFO,25MAY
14604802,57050,LUPIN25JUNFUT,LUPIN,0,2025-06-26,0.0,0.1,425,FUT,NFO-FUT,NFO,25JUN
13664770,53378,LUPIN25JULFUT,LUPIN,0,2025-07-31,0.0,0.1,425,FUT,NFO-FUT,NFO,25JUL
14704130,57438,M&M25MAYFUT,M&M,0,2025-05-29,0.0,0.1,175,FUT,NFO-FUT,NFO,25MAY
14605058,57051,M&M25JUNFUT,M&M,0,2025-06-26,0.0,0.1,175,FUT,NFO-FUT,NFO,25JUN
13665026,53379,M&M25JULFUT,M&M,0,2025-07-31,0.0,0.1,200,FUT,NFO-FUT,NFO,25JUL
14704386,57439,M&MFIN25MAYFUT,M&MFIN,0,2025-05-29,0.0,0.05,2056,FUT,NFO-FUT,NFO,25MAY
14605314,57052,M&MFIN25JUNFUT,M&MFIN,0,2025-06-26,0.0,0.05,2056,FUT,NFO-FUT,NFO,25JUN
13665282,53380,M&MFIN25JULFUT,M&MFIN,0,2025-07-31,0.0,0.05,2056,FUT,NFO-FUT,NFO,25JUL
14704642,57440,MANAPPURAM25MAYFUT,MANAPPURAM,0,2025-05-29,0.0,0.01,3000,FUT,NFO-FUT,NFO,25MAY
14605570,57053,MANAPPURAM25JUNFUT,MANAPPURAM,0,2025-06-26,0.0,0.01,3000,FUT,NFO-FUT,NFO,25JUN
13665538,53381,MANAPPURAM25JULFUT,MANAPPURAM,0,2025-07-31,0.0,0.01,3000,FUT,NFO-FUT,NFO,25JUL
14704898,57441,MARICO25MAYFUT,MARICO,0,2025-05-29,0.0,0.05,1200,FUT,NFO-FUT,NFO,25MAY
14605826,57054,MARICO25JUNFUT,MARICO,0,2025-06-26,0.0,0.05,1200,FUT,NFO-FUT,NFO,25JUN
13665794,53382,MARICO25JULFUT,MARICO,0,2025-07-31,0.0,0.05,1200,FUT,NFO-FUT,NFO,25JUL
14705154,57442,MARUTI25MAYFUT,MARUTI,0,2025-05-29,0.0,1.0,50,FUT,NFO-FUT,NFO,25MAY
14606082,57055,MARUTI25JUNFUT,MARUTI,0,2025-06-26,0.0,1.0,50,FUT,NFO-FUT,NFO,25JUN
13666050,53383,MARUTI25JULFUT,MARUTI,0,2025-07-31,0.0,1.0,50,FUT,NFO-FUT,NFO,25JUL
14705410,57443,MAXHEALTH25MAYFUT,MAXHEALTH,0,2025-05-29,0.0,0.1,525,FUT,NFO-FUT,NFO,25MAY
14606338,57056,MAXHEALTH25JUNFUT,MAXHEALTH,0,2025-06-26,0.0,0.1,525,FUT,NFO-FUT,NFO,25JUN
13666306,53384,MAXHEALTH25JULFUT,MAXHEALTH,0,2025-07-31,0.0,0.1,525,FUT,NFO-FUT,NFO,25JUL
14705666,57444,MCX25MAYFUT,MCX,0,2025-05-29,0.0,0.5,100,FUT,NFO-FUT,NFO,25MAY
14606594,57057,MCX25JUNFUT,MCX,0,2025-06-26,0.0,0.5,100,FUT,NFO-FUT,NFO,25JUN
13666562,53385,MCX25JULFUT,MCX,0,2025-07-31,0.0,0.5,125,FUT,NFO-FUT,NFO,25JUL
